Latitude,Longitude,Solar Radiation,Temperature,Cloud Cover,Humidity,Elevation,Slope,Land Cover,Distance From Roads,Suitability_raw,Suitability
30.8009579,75.85827,0.3511032737778981,0.8371405394443318,-46.397260273972606,-63.297814207650276,0.05728934462773072,0.9352204048596167,1.0,0.0019941443464103954,-488.97109211827984,0.5159652464096258
30.8028083,75.8232167,0.3511032737778981,0.8371405394443318,-38.17808219178082,-63.297814207650276,0.057066428889879624,0.9668407687984661,1.0,0.0028029470983126016,-446.7646935363002,0.5973882606886779
30.7623119,75.8228676,0.3543371310573799,0.8413628067329141,-38.72602739726028,-62.60109289617486,0.056843513152028534,0.9567947660436915,1.0,0.0020841163584192045,-446.2851761553874,0.5983133277843051
30.8107439,75.9846488,0.34867931681175024,0.8350395457310891,-45.84931506849316,-63.215846994535525,0.05818100757913509,0.9245962096206287,1.0,0.0035419977757219427,-486.22604855118226,0.521260882357485
30.8146508,75.9688646,0.34867931681175024,0.8350395457310891,-47.49315068493151,-63.21857923497268,0.05818100757913509,0.9452624024187692,1.0,0.0024961040548423805,-493.74393823739183,0.506757649202455
30.7980269,75.9737569,0.34867931681175024,0.8350395457310891,-46.397260273972606,-63.213114754098356,0.05929558626839055,0.9215834303690575,1.0,0.0025092667361890464,-489.0524475542439,0.5158082985285761
30.7970905,76.0040551,0.34867931681175024,0.8350395457310891,-43.65753424657535,-63.215846994535525,0.058849754792688364,0.9500142976040109,0.0,0.0013976462029851536,-484.3866412081941,0.5248093985868955
30.8304734,76.0065897,0.34867931681175024,0.8350395457310891,-39.54794520547945,-63.215846994535525,0.05840392331698618,0.9101064506558566,1.0,0.00115784092531312,-455.24273906582965,0.5810327305936732
30.8271052,75.9908484,0.34867931681175024,0.8350395457310891,-45.02739726027397,-63.215846994535525,0.05840392331698618,0.9305192773342769,0.0,0.0013654060029110984,-491.92388988543684,0.510268818786421
30.8667969,76.0006944,0.3460141129437581,0.8329709997972015,-38.45205479452055,-64.25956284153006,0.0577351761034329,0.8614054883601128,1.0,0.00030348748898960517,-456.75893994810036,0.5781077322466276
30.8653427,75.9919384,0.3434408126574211,0.8389048874467652,-38.45205479452055,-62.5655737704918,0.05818100757913509,0.9496725783131845,1.0,0.0038784242427961136,-445.1024216609326,0.6005950537625013
30.8319769,75.8291691,0.3511032737778981,0.8371405394443318,-43.93150684931507,-63.297814207650276,0.05751226036558181,0.9131265792469673,1.0,0.00014205917615720554,-477.4277505839427,0.5382342315435434
30.8177827,75.8158184,0.3511032737778981,0.8371405394443318,-40.0958904109589,-63.297814207650276,0.05818100757913509,0.9783917238081982,1.0,0.0021569168547894836,-455.9412445045271,0.5796851998822199
30.8439304,75.8042868,0.3511032737778981,0.8371405394443318,-46.94520547945205,-63.30054644808743,0.05639768167632635,0.9748329561227875,1.0,0.004358561397913375,-490.3298246726566,0.513344030103725
30.7806602,75.8903664,0.3543371310573799,0.8399026566619346,-42.56164383561644,-62.59562841530055,0.05728934462773072,0.9668451767356729,1.0,0.0005594075860350901,-465.11292151211256,0.5619915417393446
30.7638018,75.8835257,0.3543371310573799,0.8399026566619346,-39.54794520547945,-62.59562841530055,0.05639768167632635,0.9567947660436915,1.0,0.0014193430699455862,-450.40001320719244,0.590375137195162
30.8392204,75.9048448,0.34867931681175024,0.8365483674711011,-62.83561643835617,-63.21857923497268,0.05751226036558181,0.9337078630089332,1.0,0.001205245011875387,-570.8563953966657,0.3579951650455362
30.7431327,75.8505198,0.3543371310573799,0.8413628067329141,-39.273972602739725,-62.60382513661202,0.05595185020062417,0.9500213691907332,1.0,0.0012753382925213923,-449.29280245476787,0.5925111269960799
30.7401966,75.8096816,0.35797881048045527,0.8485215980531333,-39.0,-61.4207650273224,0.05728934462773072,0.9352204048596167,1.0,0.0022658259041790424,-442.3579001481577,0.605889682582579
30.7491151,75.7867133,0.35797881048045527,0.8485215980531333,-41.19178082191781,-61.4207650273224,0.05639768167632635,0.9007171888819592,1.0,0.001040694809424006,-454.5449178211397,0.5823789413834959
30.7477431,75.7788083,0.35797881048045527,0.8485215980531333,-41.19178082191781,-61.4207650273224,0.05639768167632635,0.9216212047521773,1.0,0.0013584571348916788,-453.8107351670783,0.5837952992518167
8.1880471,77.4290492,0.5667751320395991,0.9449685662137498,-52.97260273972603,-77.30601092896175,0.007133303611234953,0.9310901815845705,1.0,0.0014559559641035506,-588.865384883329,0.3232528923715071
8.1967654,77.7673663,0.6271213213437455,0.9635003041979315,-66.67123287671232,-72.58743169398907,0.003120820329915292,0.9513004320233978,1.0,0.0023184993625667305,-632.2180921174221,0.23961846207770224
8.3950009,77.2630865,0.4699805566485061,0.92887446765362,-53.52054794520548,-80.02459016393442,0.016272848863129737,0.8636526641916891,0.5,0.0019831377854680554,-613.6537854290597,0.2754320320422481
8.4285429,78.0263978,0.6841388777998284,0.9614966538227542,-57.08219178082192,-73.13934426229508,0.003789567543468569,0.9316474815018846,1.0,0.003034324207966526,-587.1664303734942,0.3265304522193356
8.4892568,77.6596709,0.5647762291386054,0.974881362806733,-61.73972602739726,-68.80327868852459,0.022737405260811413,0.9783917238081982,0.5,0.0011828463365952777,-592.9180188790127,0.3154347016045932
8.4882267,76.947551,0.49190817683397936,0.9189292232812817,-69.41095890410959,-81.73497267759562,0.005349977708426215,0.8774212935175336,1.0,0.0007316367668041672,-696.2468396912178,0.11609658380503438
8.569964,78.0956681,0.6873267832884831,0.9682620158182924,-64.47945205479452,-72.43715846994536,0.002229157378510923,0.9344901093777261,1.0,0.0025007976227355636,-620.4319444557958,0.26235585976122194
8.5898027,77.6696461,0.5893604372312908,0.983390792942608,-59.54794520547945,-67.83879781420765,0.017387427552385197,0.9563049572833944,1.0,0.009438620144203302,-572.5344172352825,0.35475798772843165
8.5599258,77.9719457,0.655536759996669,0.9734698844047859,-63.10958904109589,-71.9535519125683,0.006241640659830584,0.9692714225859347,0.0,0.006809289339393079,-620.1044151091417,0.2629877171943462
8.6718741,77.6152217,0.5769706856294395,0.9818576353680796,-57.9041095890411,-68.8743169398907,0.013820775746767721,0.9515871673665593,1.0,0.0027724806010505027,-569.9009812462442,0.3598383144879383
8.6611143,76.7880569,0.5243817330143518,0.9217602920300142,-64.20547945205479,-82.59562841530055,0.0060187249219794915,0.9026365497287311,0.5,0.0049163406682906745,-678.2314829612673,0.1508511399279837
8.7141792,77.3892867,0.5292066710512338,0.9737051308051106,-58.17808219178082,-70.1256830601093,0.01939366919304503,0.9310054836405368,1.0,0.002091791088981452,-578.7865323004144,0.34269663989194843
8.7284271,77.7112925,0.6060868890924814,0.9881849523423243,-58.17808219178082,-69.80601092896175,0.01069995541685243,0.9783917238081982,1.0,0.0026605731531952814,-574.6434280441387,0.3506893625205588
8.782604,77.3985651,0.5245971320338555,0.9678442506590957,-60.36986301369864,-68.46448087431693,0.020954079358002677,0.9783917238081982,1.0,0.0013903239068228232,-579.9018024830153,0.34054510213810435
8.8618736,76.7052829,0.4758911057436867,0.9288866355708781,-59.0,-80.32513661202186,0.00780205082478823,0.9385503444979301,1.0,0.0,-634.9905858017844,0.2342698703846219
8.8872399,76.5908768,0.5035540838218111,0.9297465017237883,-63.38356164383562,-80.26775956284153,0.004458314757021846,0.9512295994999916,1.0,0.0007032062444675745,-655.9227062597711,0.1938884021664552
8.8978612,76.8601206,0.4545378829435572,0.9287892922328129,-55.71232876712329,-81.69398907103825,0.012260365581810076,0.9781285669016766,1.0,0.0017726141312480884,-624.1585658362894,0.2551666004055065
8.9065347,77.0564917,0.40440160716388446,0.915822348408031,-58.45205479452055,-81.19945355191257,0.03165403477485511,0.807582403039158,0.5,0.0024490210564898614,-646.8113657422856,0.21146566139684292
8.914918,78.0220269,0.6530697232266196,0.9814966538227541,-56.26027397260274,-70.13661202185793,0.011814534106107891,0.9692566239158419,1.0,0.0,-566.6655266863681,0.36608003308224857
8.9314342,78.0883164,0.6472309738046076,0.9781301967146624,-60.64383561643836,-70.49453551912568,0.00780205082478823,0.9781265545825171,1.0,0.0,-590.2195389687687,0.32064050867758387
8.9557896,77.3072559,0.4810491942640681,0.9391036300953152,-60.64383561643836,-74.70491803278688,0.034774855104770394,0.9512222390503395,1.0,0.006588394357347974,-614.0839380691777,0.27460219756844245
9.0055368,76.7832172,0.43494806011643067,0.9360940985601298,-55.43835616438356,-80.14207650273224,0.006241640659830584,0.9692527464865157,1.0,0.00030245384076949325,-615.5101058103406,0.27185088780844296
9.1314962,78.351854,0.6525269176974713,0.9697465017237882,-58.72602739726028,-72.15573770491804,0.0026749888542131075,0.9214803396334783,1.0,0.0,-591.0534470546379,0.31903176421550283
9.130928,78.167316,0.6090450356269987,0.9882336240113568,-62.83561643835617,-70.53825136612022,0.006687472135532769,0.9385272132433254,1.0,0.0,-603.0266821767988,0.2959334443618304
9.1485222,77.9971639,0.6024911614602336,0.992707361589941,-58.72602739726028,-68.75956284153006,0.014266607222469906,0.9783917238081982,1.0,0.004772433119794973,-572.0593400705853,0.3556744889240893
9.170073,77.535369,0.608849740515982,0.9637193267085785,-62.83561643835617,-69.45628415300547,0.03499777084262149,0.9562358440499258,1.0,0.0,-597.0269878591608,0.3075078314810279
9.1756002,77.3966381,0.5932835713731837,0.9544879334820525,-61.465753424657535,-67.83879781420765,0.0461435577351761,0.9025266040536268,1.0,0.0006346215699290621,-584.1253706711047,0.3323971514850917
9.2844934,76.4562679,0.4541616526561576,0.9124315554654228,-60.64383561643836,-84.88524590163935,0.002452073116362015,0.9783917238081982,0.5,0.004695450800749174,-670.1066189147563,0.16652532544252027
9.2490483,78.843145,0.6830992185323577,0.9620685459338877,-67.4931506849315,-74.76775956284153,0.003120820329915292,0.9692421141086788,1.0,0.0,-646.0816070267706,0.2128734847674683
9.2943506,78.1357458,0.59916252861217,0.9928493206246198,-60.64383561643836,-68.80601092896175,0.013820775746767721,0.9783917238081982,1.0,0.0,-581.9553079892614,0.33658355569550935
9.2901706,77.5485206,0.5987116266646756,0.9742283512472115,-55.71232876712329,-67.5,0.030985287561301828,0.9567947660436915,1.0,0.0018319872314572765,-551.586806140145,0.39516933990761616
9.3036696,78.9958348,0.7202569853902028,0.9578341107280471,-60.09589041095891,-75.55191256830601,0.0033437360677663844,0.9109609738627045,1.0,0.003684082451250864,-614.715701803884,0.2733834224698739
9.3444333,78.5155232,0.6123334606580874,0.9837071587913203,-60.917808219178085,-72.25409836065573,0.0073562193490860454,0.9783917238081982,0.0,0.0016250091176290321,-610.6356058723014,0.28125459178207846
9.3516337,77.9211286,0.6043608249495253,0.995218008517542,-61.465753424657535,-68.16120218579235,0.014712438698172091,0.9515685912581545,1.0,0.0008988533858318452,-583.6742588894908,0.3332674195550966
9.4456102,77.5542849,0.5858824610630377,0.9628067329142163,-59.273972602739725,-66.9153005464481,0.0376727596968346,0.9511679550397738,1.0,0.0009146419625488622,-566.895171463141,0.3656370109205267
9.4749165,78.8967566,0.6602066107395085,0.9684485905495843,-64.20547945205479,-74.30054644808743,0.002452073116362015,0.9780929089950228,1.0,0.00309428648566249,-627.1139035509648,0.2494652728100226
9.48068,77.7272053,0.6127269228670477,0.9835489758669641,-54.06849315068493,-66.63934426229508,0.027418635755684352,0.9692317344859053,1.0,0.0,-538.4065488621503,0.4205962020091824
9.4980001,76.333482,0.48004687082664427,0.9157533968769013,-64.20547945205479,-85.34426229508196,0.002452073116362015,0.9692309401128485,0.5,0.003158652511442962,-690.2341620728263,0.12769601782513237
9.5073229,78.0958971,0.614401291245323,0.9854593388764956,-58.17808219178082,-69.17213114754098,0.022737405260811413,0.9567947660436915,1.0,0.0019889789182169024,-572.0485861950036,0.35569523490087157
9.58224,77.9537,0.6147689055719425,0.9880470492800649,-65.02739726027397,-67.49726775956285,0.02340615247436469,0.95115226200561,1.0,0.001888163538123973,-598.0686219960699,0.305498349647643
9.5949953,76.4302599,0.4363840535797886,0.9228148448590551,-60.36986301369864,-86.56830601092896,0.0026749888542131075,0.9384856725320062,0.5,0.0011134465796322358,-678.5967759369464,0.15014643030636107
9.6370191,78.8468952,0.6397293439520264,0.973027783411073,-59.82191780821918,-74.24590163934427,0.0035666518056174765,0.9692245545755843,1.0,0.003950129631450415,-605.3491267782665,0.29145307061991266
9.6603953,77.6631941,0.6018248604932355,0.9652362603934295,-53.24657534246575,-69.18852459016394,0.03544360231832367,0.9515596698376706,0.5,0.005005207635121265,-552.9087538190954,0.3926190876151759
9.7422651,79.0175877,0.6500684968882026,0.9649280064895561,-67.21917808219177,-75.1120218579235,0.0026749888542131075,0.9780756091608123,1.0,0.004284740981777621,-646.3823705196178,0.21229326302395357
9.8540061,76.9446486,0.43941399978747336,0.7791157980125734,-62.56164383561645,-83.99453551912568,0.18658047258136423,0.7647538741185126,0.5,0.0062414391730488804,-682.6447370271386,0.14233725433491276
9.7877433,78.8917624,0.6268082747687334,0.9715716893125129,-59.82191780821918,-74.72131147540983,0.006464556397681676,0.9692175357618973,1.0,0.0,-607.8742999023314,0.2865816005526799
9.7892658,79.0575117,0.6495860030845146,0.9630338673697022,-64.20547945205479,-75.26502732240438,0.002229157378510923,0.9316208838921232,1.0,0.0,-633.7776850061388,0.23660975348578497
9.8630653,77.6989606,0.6229196044699611,0.9629203001419592,-52.42465753424658,-67.69125683060109,0.04859563085153812,0.9213634501379476,1.0,0.0,-537.0757029523628,0.4231636204375842
9.8647276,78.9597989,0.6256106562202928,0.9704928006489557,-58.45205479452055,-74.99180327868852,0.0073562193490860454,0.9561468520473404,1.0,0.003136799467196847,-602.8272829445247,0.2963181179440872
9.8971614,77.2797184,0.6556430235129578,0.904031636584871,-59.273972602739725,-70.81967213114754,0.09429335711101204,0.9692123612269156,1.0,0.0016133675499958992,-585.2844590168596,0.33016108136070593
9.9648653,77.7898611,0.6295021985059935,0.9530561752180085,-51.05479452054794,-70.39617486338798,0.049264378065091395,0.9515505595452711,1.0,0.0016103834979558527,-542.7556571175002,0.4122060641278687
9.9831493,76.5781613,0.3965266190108304,0.9310809166497668,-57.08219178082192,-82.95628415300547,0.0069103878733838605,0.9561310145817118,1.0,0.0012007339159315802,-638.7037836931141,0.22710650712491526
10.0108143,77.4810104,0.6342036411050265,0.929742445751369,-56.26027397260274,-67.10109289617486,0.06888096299598752,0.9692069228267576,1.0,0.006595406741762179,-551.7170841377447,0.3949180124403317
10.0309005,78.337589,0.6034618930414639,0.9617359561954978,-61.19178082191781,-71.7896174863388,0.03544360231832367,0.9783917238081982,1.0,0.0,-599.7772997068291,0.3022020321622451
10.1910284,76.3874109,0.3893667556025287,0.927629284120868,-55.16438356164384,-83.14480874316939,0.0073562193490860454,0.9307382576552454,0.5,0.0019015742065946635,-636.0585284624524,0.23220963512574566
10.2256894,78.2299964,0.5801356152226799,0.9342161833299533,-55.98630136986301,-73.77322404371584,0.05728934462773072,0.9384256723684654,1.0,0.0,-585.4506574972892,0.32984045743400703
10.2449424,78.7463884,0.5811666585293707,0.9756722774285135,-64.47945205479452,-71.6775956284153,0.022068658047258136,0.9783917238081982,1.0,0.0007266806548211159,-615.8241399942351,0.2712450647413626
10.2767592,77.9218398,0.6021407790551743,0.930383289393632,-53.7945205479452,-71.26502732240438,0.06888096299598752,0.9515409104124065,1.0,0.0012695469374207878,-561.1799224244061,0.3766626567875952
10.365646,77.9693256,0.594237071032853,0.9491016021091057,-56.26027397260274,-68.10928961748634,0.06263932233615693,0.9691895216127688,1.0,0.0011432061061538497,-556.9864724351503,0.3847525045316632
10.3758009,78.3872851,0.5747822315912821,0.944729263841006,-60.09589041095891,-72.49180327868852,0.05416852429781543,1.0,1.0,0.002484945249366932,-597.3498053211405,0.3068850640405593
10.3956923,79.4944659,0.6217909136077616,0.9544027580612452,-59.82191780821918,-77.84699453551913,0.003120820329915292,0.9783917238081982,1.0,0.0017626077460680563,-623.5153501724808,0.25640746813974524
