,Latitude,Longitude,Solar Radiation,Wind Speed,LST,Relative Humidity,Vegetation,Distance From Roads,Elevation,LULC,Aspect,Suitability_raw,Suitability
1699,24.1995588,82.4532732,0.5425556662866066,0.3624736994100424,0.7076185037396313,0.514914925694594,0.5874918988982502,0.00692907053831403,0.08938921087828801,0.5,1.0,48.73525414294549,0.6506763006816476
1700,24.2020878,84.1781967,0.5125577628370636,0.33809975659061836,0.7192938665236075,0.4719470170148611,0.5616763879887665,0.003050212552648015,0.06085599643334819,0.0,0.75,39.65552248234303,0.4711393651986269
1701,24.189441,92.1028197,0.28246278622939813,0.23485292297537008,0.5780691024357468,0.16395649364634934,0.4280622164614388,0.005453106269605285,0.011145786892554615,0.0,1.0,31.024918410559824,0.3004831977769982
1702,24.1996,88.2688,0.397976972408822,0.3533891662197279,0.5901119660203807,0.25317682532845154,0.38982501620220344,0.0004207349595285941,0.00490414623272403,0.5,0.5,33.86936593672145,0.3567275242701704
1703,24.2036015,83.017925,0.531857514984593,0.34442840051157136,0.5860801049654571,0.4926771483954341,0.4270900842514582,0.0025726867746918283,0.07044137316094516,0.5,1.0,44.79363262371223,0.5727371418111625
1704,24.2265888,84.4035763,0.5021267063192324,0.32460910103552126,0.7100363676522322,0.48449278483738956,0.5198747029596025,0.004359895320345501,0.07712884529647793,0.0,0.75,39.137481449765744,0.4608959457981449
1705,24.1876549,83.7076155,0.5263691479676377,0.3288336977598087,0.7483428419333511,0.49741546413956494,0.5585439619788292,0.0038144094016365144,0.05461435577351761,0.0,0.25,34.746699054687994,0.37407536066944846
1706,24.1745993,88.2721335,0.39980068410728653,0.3546185898758206,0.5983646299248276,0.2628149903079906,0.5620004320587599,0.0037987375296980844,0.006241640659830584,0.0,0.75,34.00605676580471,0.3594303632393799
1707,24.2293495,92.9551609,0.3865780562966879,0.11678699616320892,0.482561917825449,0.15248761576566883,0.3119464247137611,0.0015484064707062249,0.13843067320552832,0.0,0.5,24.352391342135824,0.168544820457942
1708,24.3194297,91.9984289,0.2643865005126499,0.2622385411939444,0.5872367719907498,0.1764484169717857,0.5292719809894146,0.006612186635692239,0.008024966562639322,0.5,0.25,28.774979233993218,0.2559943075891183
1709,24.238553,87.474127,0.4413095111591049,0.4001567721440653,0.6837595146895521,0.39236485031229806,0.5692374162886152,0.004501223463256771,0.03299152920196166,0.0,0.5,35.20806061806653,0.3831980356927698
1710,24.2370208,88.2672378,0.397976972408822,0.3533891662197279,0.5874477884950319,0.25333835881972877,0.5771224886584576,0.005381178838733566,0.006464556397681676,0.5,1.0,41.31779124219682,0.5040080280896521
1711,24.2530099,83.9250112,0.5097202397534678,0.3114897479268941,0.7407408905141154,0.4798621580874435,0.6258371138474832,0.006077071063365439,0.04814979937583593,0.0,1.0,42.91612163009007,0.5356124135999504
1712,24.2899135,88.0922003,0.4044331990200769,0.32905647922769066,0.5975352516677359,0.2901141503338358,0.459602505940808,0.008621342244595993,0.009139545251894783,0.0,0.25,27.56047423496794,0.23197944527772055
1713,24.2891867,92.6955025,0.31346875709021754,0.13285201534716856,0.48058131961637995,0.11140426448416962,0.17952041477640956,0.0030632808598119858,0.12104324565314312,0.5,0.75,28.979723869458848,0.26004279996556023
1714,24.3037361,86.3616946,0.5059694248271785,0.44417673996452084,0.6891717612838522,0.45137841912556553,0.5550874918988982,0.009832446390976442,0.08047258136424432,0.0,0.25,35.03288507280549,0.37973422401381896
1715,24.2741982,86.6392318,0.4892056371359411,0.4184166013449399,0.7275332985543276,0.46704716777945277,0.6025059408079498,0.0031923899659088116,0.05639768167632635,0.0,0.5,38.01584909701367,0.43871748911252567
1716,24.3018234,83.0917221,0.52467180369395,0.34770411320599,0.6740566867319406,0.4942386388111135,0.5875999135882479,0.0036523585065808915,0.06598305840392332,0.5,0.75,44.63675544736243,0.569635150635445
1717,24.2694373,75.0508773,0.5299734915606665,0.47247823755105334,0.7866143837867754,0.6210424294637088,0.7043637934759128,0.019929169417619512,0.10053499777084263,0.0,0.0,37.821788423294684,0.43488025471401864
1718,24.3962465,92.5624899,0.25125864827063304,0.16235818309336222,0.5507215169917462,0.13364204178332972,0.3534240656729315,0.0012095222218497924,0.00980829246544806,0.0,0.25,19.94361514761141,0.0813684371921301
1719,24.2971665,84.6352035,0.5010611991694214,0.3136598044473787,0.7224625237217809,0.48196209347404717,0.6286454957874271,0.0009905809632239741,0.062193490860454746,0.75,0.0,38.73856295270545,0.4530079809169289
1720,24.2594977,72.1803348,0.5847394102662056,0.41592474937084933,0.7847784276943677,0.7053629119104027,0.7353640095052927,0.0020753216162537292,0.03120820329915292,0.0,0.5,43.64794978391006,0.5500831258355496
1721,24.2821585,74.9898401,0.5302032505148054,0.4906720574281123,0.7615105470055992,0.6165733362050398,0.7261827608554763,0.01829811105794231,0.10343290236290682,0.0,0.75,46.212798836357464,0.6007988469675971
1722,24.3243444,83.8161207,0.5076926169832061,0.31403110689384944,0.6965061145313663,0.4748546198578505,0.6103910131777922,0.0030453146795425766,0.038564422648238963,0.0,0.5,36.54014655850369,0.4095378700056967
1723,24.3058152,78.5278162,0.5128535774905169,0.3696687157060932,0.7572227352155383,0.5372603919879388,0.6839490170663209,0.003063560509569387,0.10298707088720464,0.0,0.75,42.93828645544989,0.5360506869949546
1724,24.3134483,79.9741478,0.5313233254162227,0.3177441313585542,0.7409670780165443,0.4845466293344821,0.5582199179088356,0.012125367802618976,0.07044137316094516,0.0,0.25,34.692214528040296,0.3729980177135971
1725,24.3012256,77.9303813,0.5161132826523371,0.3562440694748135,0.7220691059627281,0.558421279345251,0.6204363793475913,0.012187859344883862,0.09407044137316095,0.0,0.75,41.968985421884746,0.5168843345484481
1726,24.3756237,85.6442618,0.5247780672102398,0.43061182392012926,0.6759715403659823,0.4371634718931724,0.5728019010585439,0.0017138978227568098,0.08225590726705305,0.0,0.0,32.17145976195542,0.3231541894239548
1727,24.3175609,82.3064912,0.5325065840300283,0.31011180329221555,0.7170559335705045,0.513407279776007,0.6193562324476128,0.010222113667685898,0.0637539010254124,0.75,1.0,50.43103286724413,0.6842075686528072
1728,24.2897838,93.1968797,0.39085157284364125,0.17669870869260362,0.44774984131809986,0.15598750807667472,0.32577230503348464,0.00571322854393015,0.2601426660722247,0.0,0.0,20.808207184616272,0.09846433942461696
