latitude,longitude,elevation,slope,land cover,distance from roads,vegetation,aspect,temperature,relative humidity,wind speed,solar radiation,max precipitation (mm),total sunshine (min),total snowfall (mm),max surface pressure (hpa),max dew point (°c),total shortwave radiation (wh/m²),total reference evapotranspiration (mm),lst,cloud cover_megakitty,ahp_score
0.0279868444161023,0.3229005113495827,0.0661322645290581,0.1630689837355177,1.0,0.0122900342486596,0.4461583236321303,0.75,0.9813674014822678,0.6291150503045652,0.62247506523438,0.7970700688211869,0.3607073643410853,0.8767589757461189,0.0,0.9684005833738454,0.8289962825278812,0.8434371715263955,0.8399315748911916,0.5278219395866437,0.9956538129009715,1.0
0.7429709394199053,0.1589835817752499,0.2104208416833667,0.0,1.0,0.1727887188899611,0.0305587892898719,0.0,0.698769831491555,0.0422284580110875,0.5003642528842205,0.5559946874874235,0.1029554263565891,0.9251945006456184,0.0,0.9460379192999516,0.8736059479553904,0.8079056700920854,0.9460083125815768,0.8886062533121355,0.989932820783609,1.0
0.0279462251397735,0.3221021120462733,0.06312625250501,0.2998501443553251,0.0,0.1589505768831444,0.4829743888242142,1.0,0.9813674014822678,0.6291834918896722,0.62247506523438,0.7970700688211869,0.3607073643410853,0.8767589757461189,0.0,0.9698590179873604,0.8289962825278812,0.8434371715263955,0.840417143697182,0.3904610492845791,0.9922461240589704,1.0
0.2319335357482881,0.2821006232474728,0.6192384769539078,0.4702240762830711,0.0,0.0569352605659596,0.2259895227008148,0.25,0.5445533294160018,0.5391828074738212,0.6004741910274581,0.9092365275485988,0.1007751937984496,0.8740898003602857,0.0,0.8283908604764222,0.7509293680297398,0.8599691071687036,0.7946444879030997,0.3484896661367233,0.9945758537118192,1.0
0.6096441174433075,0.6390437239396936,0.2565130260521042,0.0,0.25,0.0263024717469818,0.3028230500582072,0.0,0.550410372083325,0.5253576072821848,0.3952077565995998,0.4098925423592384,0.1165213178294573,0.9044214975666311,0.0,0.9309674282936315,0.8810408921933086,0.7863720379540499,0.75685921622958,0.2689984101748789,0.9924183649421568,1.0
0.3261858053015735,0.3175183282229241,0.531062124248497,0.1641601984904429,0.0,0.0431771901107831,0.5154249126891735,0.75,0.5611008965634897,0.5265211142290055,0.4892644740850629,0.7004708817965957,0.2112403100775194,0.8629806413810226,0.0,0.852211959163831,0.8104089219330856,0.8291996573790447,0.7568057591133228,0.3281399046104911,0.991602338723771,1.0
0.3491549147168927,0.2540527516458131,0.4729458917835671,0.0727733293995447,1.0,0.5281652173819525,0.0954598370197904,0.0,0.6782227950793246,0.4320717267811922,0.4745089208842734,0.6130639513824613,0.3393895348837209,0.8774915291971159,0.0,0.865824015556636,0.7843866171003717,0.8163169670927282,0.7837615099853436,0.5214626391096984,0.9947562171188832,1.0
0.5448413093020948,0.1015270689453583,0.1062124248496994,0.0727733293995447,1.0,0.0905126622307721,0.2922002328288707,1.0,0.7395416721951596,0.3218123331736363,0.5434917943759354,0.7513905099207161,0.2652616279069767,0.9056213124361724,0.0,0.9674282936315024,0.8289962825278812,0.8367045748439348,0.8690345199328222,0.3942766295707473,0.9918114172990842,1.0
0.3257282020325969,0.2966641443626928,0.3877755511022044,0.1641579347534884,0.0,0.0400213086633123,0.309371362048894,0.25,0.7506681577800106,0.4317295188556568,0.4389445938249201,0.6501388497605348,0.3011143410852713,0.8777004357287514,0.0,0.8889158969372875,0.7955390334572491,0.8217813442415239,0.7983642122425703,0.458505564387917,0.9936810072429572,1.0
0.0444854337019763,0.3454430315186748,0.0290581162324649,0.0727733293995447,0.0,0.2726923903251349,0.5956053550640279,1.0,0.9894990238262223,0.7138457326671687,0.5504324675152654,0.7617177123998893,0.1887112403100775,0.8771427891025335,0.0,0.9788526981040352,0.8698884758364313,0.838226675556463,0.7961190133598232,0.4209856915739244,0.992606040552388,1.0
0.32434018424675,0.361142340506711,0.3607214428857715,0.1052369870671398,0.0,0.5253371258167449,0.2607683352735739,0.25,0.6983149155562287,0.5066046129628363,0.4616342371220046,0.6373807703143228,0.2272286821705426,0.8481784198100991,0.0,0.8964511424404474,0.8215613382899628,0.8199009626130315,0.7800818784830642,0.4896661367249606,0.9922413861106336,1.0
0.6842836141369629,0.2599454250867332,0.3176352705410821,0.0,0.25,0.1599189822856488,0.2970023282887078,0.0,0.4761263908106983,0.3457668879611251,0.2678384571572379,0.4543003179458284,0.2635658914728682,0.8994920038309431,0.0,0.9146815751093827,0.8475836431226766,0.7929171896539869,0.780415985459664,0.4478007419183875,0.9934689732409512,1.0
0.2238876353328752,0.2860499749601448,0.5981963927855711,0.3131407872266865,0.0,0.2579104396165498,0.2486903376018626,0.25,0.5936842504312234,0.4873040859626308,0.4933176152694807,0.9182517004064886,0.0816375968992248,0.8881744056405906,0.0,0.8332523091881383,0.7211895910780669,0.8612978310954629,0.811648305632152,0.5287758346581886,0.9932184230264828,1.0
0.0613330568421977,0.3562602689341418,0.0430861723446893,0.1036739702428971,0.5,0.0180185190303181,0.4320430733410942,0.75,0.955531967321872,0.7446444459653686,0.4924036716690729,0.7539823721173615,0.3682170542635659,0.8761118358105855,0.0,0.9761789013125912,0.8773234200743494,0.837086582972877,0.7739432196330172,0.3968203497615241,0.992168522905146,1.0
0.3274217159169965,0.2442615239937189,0.6032064128256514,0.1685775537572046,0.0,0.0090282228389425,0.0823632130384167,0.75,0.6036924010083968,0.4493190062281842,0.7612090546644232,0.6765967722461459,0.2068798449612403,0.8700720219394298,0.0,0.8339815264948955,0.7434944237918216,0.8256809116944324,0.8059328489524635,0.4489666136724935,0.9942574730889157,1.0
0.5072719241146114,0.5441918810968764,0.2054108216432865,0.1455085400879752,0.0,0.0220480854778289,0.2680442374854482,0.0,0.6675891350910779,0.5662172335911301,0.2315986065671482,0.3732442548396186,0.2856104651162791,0.8587102676565118,0.0,0.9431210500729218,0.8587360594795539,0.7809705379196452,0.7163030840301314,0.2594594594594595,0.9907224436088168,1.0
0.4024158678325628,0.2756994890621478,0.4418837675350701,0.1645684756107599,1.0,0.0893573337926569,0.1641443538998836,0.75,0.6755501639592845,0.3975771678872085,0.2599705948580738,0.6500100615768535,0.1853197674418604,0.8936443776714629,0.0,0.8748176956733107,0.7992565055762082,0.8217623624711416,0.7630424226765083,0.407949125596183,0.9965257312438982,1.0
0.3783549567065034,0.3412079534311857,0.5901803607214429,0.2112378263335843,0.25,0.0311748624969336,0.2179860302677531,0.25,0.4736433079970427,0.5640955444528095,0.4003072969786876,0.5496116231335765,0.2374031007751938,0.8592859745121225,0.0,0.8371414681575109,0.7992565055762082,0.8069648860975148,0.7193323206179634,0.4379438261791206,0.9905090865850512,1.0
0.7224184276858251,0.1206688830854748,0.187374749498998,0.2855360865862547,1.0,0.0426222810404666,0.0665017462165308,0.75,0.7365088992929849,0.0054753268085687,0.5499953640542006,0.5772447377953085,0.2417635658914728,0.9248880979403156,0.0,0.9521147301895968,0.9107806691449816,0.8110376622051603,0.963364056325982,0.8127186009538951,0.99216949999794,1.0
0.8123111799363506,0.3225654769440387,0.2685370741482966,0.2618157901826405,0.0,0.2197295942796891,0.4366996507566937,0.5,0.2164073014007618,0.6360276504003832,0.2126442110282526,0.1062583008009021,0.1976744186046511,0.8786847602610378,0.0,0.928050559066602,0.8884758364312267,0.7416201415565533,0.6657994734474048,0.1672496025437202,0.9942858108178908,1.0
0.6692485917570435,0.386825758933168,0.1282565130260521,0.2176358204755569,0.0,0.0117239635458369,0.3165017462165309,0.75,0.6100801789336006,0.4283758811854083,0.2704478323641998,0.386131122469514,0.2136627906976744,0.9030938897619916,0.0,0.9669421487603308,0.8996282527881041,0.7828699013185216,0.7818192347613807,0.3745627980922102,0.9900030795701272,1.0
0.8116332422840746,0.2339266354519986,0.2074148296593186,0.2904048796440283,0.0,0.0671352472140917,0.5651920838183934,0.75,0.4023920996265903,0.4345356238450483,0.2121143886512044,0.277707570330422,0.0709786821705426,0.9165396500464548,0.0,0.9460379192999516,0.895910780669145,0.766889623377949,0.7327144187206811,0.3400105988341272,0.9919921673437369,1.0
0.3653334117579628,0.3366379580526054,0.4829659318637274,0.1055671371996713,0.0,0.4447708395325233,0.4953434225844004,0.75,0.5565327823795895,0.5786736020806241,0.3174828138866443,0.5501992192216381,0.1858042635658914,0.8585624262425624,0.0,0.8650947982498784,0.8438661710037175,0.8070514904248834,0.7233416043371538,0.1952305246422893,0.9923319401482176,1.0
0.5957108482153118,0.255107701275141,0.4308617234468938,0.513414381352495,0.0,0.3270672469899783,0.2457799767171129,1.0,0.5163485414257818,0.3439189651632333,0.3743857371816098,0.5707570330422194,0.1487403100775193,0.8964543426327007,0.0,0.8808945065629558,0.8215613382899628,0.8100814555221534,0.8042623140694665,0.4349761526232108,0.991999312308455,1.0
0.311316232985277,0.3291062924682263,0.3486973947895792,0.1051372890982918,1.0,0.4670843573440659,0.4291327124563445,0.25,0.7863790587031103,0.4352200396961196,0.4104666410585849,0.7029098080251134,0.1896802325581395,0.8651944976678737,0.0,0.8983957219251338,0.7918215613382901,0.8295591246556585,0.8072247292619796,0.4343402225755166,0.9907211304613356,1.0
0.6098892955380906,0.4563423365919419,0.3667334669338677,0.0,0.0,0.0475172833910647,0.1657450523864959,0.0,0.460014784767898,0.4619122578878928,0.2527782560896457,0.5021531774459722,0.1589147286821705,0.8940946972954575,0.0,0.8998541565386486,0.8698884758364313,0.799970103711648,0.7495177722637746,0.3863275039745629,0.9907186236583688,1.0
0.2522195028729523,0.3418568510124057,0.2414829659318637,0.1047154950362422,0.0,0.0553502636511236,0.1768044237485448,0.75,0.9263036184771688,0.4463075764834713,0.5427235519292157,0.7431400169034506,0.1359011627906976,0.864568543880264,0.0,0.9273213417598444,0.8289962825278812,0.8354885551788201,0.8707362381336341,0.5104398516163218,0.9941441703050377,1.0
0.2222962095241545,0.3484211398628072,0.375751503006012,0.0727733293995447,1.0,0.0339689914996924,0.2447613504074505,0.0,0.8088594878404762,0.4753952501539935,0.4721379657469831,0.8255242081539039,0.1363856589147286,0.869380173105319,0.0,0.8908604764219737,0.7918215613382901,0.8476309564202275,0.8506408171811168,0.4833068362480116,0.995027238794332,1.0
0.4038955606250037,0.2690791373837733,0.4739478957915831,0.2418355239821415,0.0,0.1798848599680478,0.2344295692665891,0.5,0.7042098678848308,0.3661624803230442,0.3983999364213145,0.6601601803034587,0.1540697674418604,0.8923382060597338,0.0,0.8677685950413223,0.7769516728624535,0.8232583632493947,0.7940386405855328,0.4184419713831477,0.992605556664658,1.0
0.0486360261744214,0.3373134183839897,0.0831663326653306,0.1631208625997728,0.0,0.2232075033263647,0.4020663562281723,0.75,0.9555509221525116,0.690096502635001,0.4661774640051923,0.7733408459773817,0.1710271317829457,0.8875583097519374,0.0,0.9640252795333012,0.8438661710037175,0.8399397803334624,0.790416920959199,0.6569157392686809,0.9930940945415933,1.0
0.2082465965594934,0.334893550114317,0.7144288577154309,0.4166110024351074,0.0,0.0129925583517282,0.2027066356228171,0.75,0.4443391398297854,0.5718978851550202,0.6235479555479022,0.8819656296534798,0.1165213178294573,0.872960756770686,0.0,0.8031113271754983,0.7397769516728624,0.8559497172902576,0.7998921948155502,0.4246952835188143,0.9939071521761464,1.0
0.7347105739329622,0.3766571052820043,0.156312625250501,0.4102506873528571,0.0,0.6685784169977839,0.1769499417927823,0.5,0.4536649165039711,0.5123537061118335,0.3133766904645216,0.1908962852658272,0.2383720930232558,0.8745421039594641,0.0,0.9596499756927568,0.8884758364312267,0.7540947237796501,0.7360020313704169,0.2874403815580281,0.9883651709020164,1.0
0.2233036262142007,0.285803792946933,0.6052104208416834,0.264653543477968,0.0,0.4323652548385079,0.3915890570430733,0.25,0.5873722918285718,0.4870987612073098,0.4933176152694807,0.9182517004064886,0.0816375968992248,0.8881744056405906,0.0,0.8310646572678658,0.7211895910780669,0.8612978310954629,0.8107796274929944,0.5424483306836242,0.9951718371438564,1.0
0.3495402787141795,0.3867924707724016,0.2274549098196392,0.2660880230729051,0.0,0.2354193258110284,0.6866996507566938,0.25,0.7344617775840175,0.6106358223256451,0.2823158536100771,0.584585664265304,0.2458817829457364,0.8556006269837454,0.0,0.9336412250850754,0.9182156133828996,0.8121196231169492,0.7302420270938486,0.2060413354530973,0.9904997816530988,1.0
0.4835422260342578,0.2070686016343971,0.3637274549098196,0.1650693040262338,0.0,0.3083081997409445,0.1044819557625145,0.25,0.6805163295865951,0.3842995003764287,0.5079936951137131,0.6450517165050099,0.223110465116279,0.895491155094196,0.0,0.8966942148760331,0.8066914498141264,0.8210315643114252,0.8273602430516876,0.4871224165341802,0.9919929966489004,1.0
0.2279293832435467,0.2890071295427416,0.5711422845691383,0.0727733293995447,0.0,0.5421007999839755,0.1983410942956926,1.0,0.621547851469947,0.4777222640476352,0.5104043869292819,0.8919708616734404,0.0830910852713178,0.8766759522618021,0.0,0.8393291200777834,0.7434944237918216,0.8574243635768296,0.8182769880478793,0.5052464228934824,0.9918191689424072,1.0
0.8124045937385038,0.3227435141693714,0.2665330661322645,0.2337067626241687,0.25,0.1547915897703588,0.5609720605355063,0.0,0.2164073014007618,0.6360276504003832,0.2126442110282526,0.1062583008009021,0.1976744186046511,0.8786847602610378,0.0,0.9275644141954305,0.8884758364312267,0.7416201415565533,0.665701468734269,0.1627980922098538,0.993290841667198,1.0
0.3283165058660022,0.3363433546590051,0.6222444889779559,0.3367166534708887,0.0,0.4228794244344317,0.4115250291036088,0.75,0.4438273594025426,0.5882554239956199,0.5220074969866353,0.6296856763391966,0.2328003875968992,0.845909441070188,0.0,0.8286339329120078,0.7806691449814127,0.8187668018326902,0.7276582664748141,0.38664546899841,0.9924970565303084,1.0
0.3659028882239173,0.2715045563977853,0.6332665330661322,0.3055386346934713,0.0,0.2653126361688342,0.0960419091967404,0.5,0.5677729969482724,0.433166792142906,0.5263520404784294,0.5354207751438809,0.253391472868217,0.8634239162902609,0.0,0.8264462809917356,0.7472118959107806,0.8048733322735181,0.7758409472601003,0.4665182829888694,0.9928979683343307,1.0
0.2196522154100892,0.3467115331860383,0.4418837675350701,0.2088949147113716,0.25,0.0657980686280951,0.2914726426076833,0.25,0.738631840324507,0.4879200602285949,0.5221399525808972,0.8233509075542331,0.1296027131782945,0.8672671846813769,0.0,0.8745746232377251,0.7732342007434945,0.8473106390450275,0.845415384067106,0.4002119766825632,0.9912371232920496,1.0
0.3773192697166769,0.3423639559773939,0.5761523046092184,0.105668341208394,0.25,0.2812003100721812,0.1826251455180442,0.75,0.5020186894630091,0.5637533365272741,0.3780547571426678,0.5687688654565946,0.1848352713178294,0.8622649862694639,0.0,0.8422459893048129,0.7843866171003717,0.8097884244418774,0.7232525091433932,0.4701642819289878,0.9925223670467712,1.0
0.8122590030776218,0.3235806780316627,0.2665330661322645,0.167789436542776,0.25,0.0786327456810786,0.4605646100116414,0.5,0.2318933980324878,0.6164533570597495,0.2339828072638647,0.1135589809634972,0.2296511627906976,0.8754665473477637,0.0,0.9285367039377737,0.895910780669145,0.7426961706650977,0.678161431581573,0.1750927397986187,0.994099254102136,1.0
0.1043228939437157,0.3240491745050938,0.2094188376753507,0.1038676507124971,0.0,0.0511712162244861,0.5154249126891735,0.25,0.8678848304490403,0.6232975155704609,0.6528338874392359,0.9256006761379684,0.0743701550387596,0.89345533368779,0.0,0.9312105007292174,0.8104089219330856,0.8623809783679003,0.8493311178328484,0.3841017488076297,0.9924097916228464,1.0
0.8131834807372851,0.2294611385589288,0.2054108216432865,0.2750931686779626,1.0,0.0940980433036464,0.469441210710128,0.75,0.4198874083060073,0.4068167818766683,0.2158628819688199,0.2868515313719973,0.0501453488372093,0.918907690768812,0.0,0.9474963539134664,0.892193308550186,0.7682373290750893,0.7396460247951924,0.3658717541070452,0.9916407106265992,1.0
0.2088539182333103,0.2755019828771882,0.6813627254509018,0.3128609631471107,0.0,0.2338129629066958,0.2489813736903376,0.75,0.4723164698523415,0.5943467250701527,0.4857146641588405,0.9239908238419126,0.0867248062015503,0.87871779540689,0.0,0.8118619348565873,0.7323420074349443,0.8621437062381212,0.7709407116033119,0.3370429252782172,0.990142878545155,1.0
0.1285802057979857,0.3851568652240355,0.0501002004008016,0.3979504387533806,0.5,0.053391089864475,0.4447031431897554,0.5,0.9006577326231586,0.7821504346040656,0.4745883942408305,0.7258743510282942,0.533187984496124,0.86515097772965,0.0,0.975206611570248,0.8847583643122677,0.832943811586948,0.76020474075526,0.2454689984101726,0.9940953498947082,1.0
0.0138618177539143,0.3272460729031236,0.0440881763527054,0.0727733293995447,0.0,0.0287344759621623,0.4631839348079162,1.0,0.9688382584301608,0.6918759838477859,0.4999006583043033,0.7852215559222471,0.1029554263565891,0.908119284655031,0.0,0.9744773942634906,0.8513011152416357,0.8416908486512268,0.7878732531773571,0.4476947535771052,0.9930278855345148,1.0
0.3286790179000159,0.3618612142624131,0.3807615230460922,0.1052707092643341,0.0,0.0724359588380889,0.2808498253783469,0.25,0.6865629205603039,0.5239887755800424,0.4345338225359947,0.6042339115386164,0.2839147286821705,0.847596139834552,0.0,0.8920758385999028,0.8289962825278812,0.8150155294608946,0.7657820998846211,0.4680445151033369,0.9937840620890416,1.0
0.5645222356292429,0.1135231816592162,0.0130260521042084,0.1742612172843238,1.0,0.0497431725787091,0.2402502910360885,0.75,0.8469776522546768,0.2546026965984531,0.6285415314515806,0.7700969936008372,0.2269864341085271,0.9113849348779958,0.0,0.9944093339815266,0.8661710037174722,0.8394616769919584,0.924678923195488,0.5210386857445652,0.9914907717392428,1.0
0.82114139509489,0.2035924863737784,0.18937875751503,0.2337775371439946,1.0,0.0194303398455147,0.6066647264260768,1.0,0.4947968989897073,0.3211963589076723,0.2256513503847834,0.2709461906870049,0.0896317829457364,0.9192547681710868,0.0,0.9530870199319398,0.9182156133828996,0.7658930804328793,0.7621336517001581,0.2482246952835179,0.99059939421743,1.0
0.2637583024467887,0.2380589597101252,0.6332665330661322,0.0727733293995447,0.0,0.07486861932479,0.1575960419091967,1.0,0.4996114259719092,0.6391075217302035,0.7046637614739657,0.6448504849680048,0.1058624031007752,0.840205304402071,0.0,0.8232863393291202,0.758364312267658,0.821001905295202,0.7417664904066755,0.4922098569157373,0.9933177026554516,1.0
0.2079603019817946,0.3165752406870669,0.6633266533066132,0.0,1.0,0.0962155039198992,0.2371944121071012,0.0,0.5042932691396399,0.534118130175895,0.4636475621547876,0.8591298748339833,0.0906007751937984,0.8724222268317414,0.0,0.8159941662615461,0.7286245353159851,0.8525840121293516,0.7942747428489969,0.4009538950715398,0.9910405478735406,1.0
0.687218633788244,0.1514893972440154,0.281563126252505,0.1091319055202254,1.0,0.0842241990804615,0.0945867287543655,0.25,0.6392895729476661,0.0735747039901443,0.4383088069724624,0.546464361894797,0.2114825581395348,0.9147475989941236,0.0,0.9246475449684006,0.8438661710037175,0.8065010190837977,0.8906534686986309,0.6232114467408569,0.9890496427070312,1.0
0.6119365862391858,0.1284231272743613,0.1923847695390781,0.1660173233873587,1.0,0.1720989711705304,0.2056169965075669,0.25,0.7307087211175767,0.151529669427144,0.3819621971733976,0.7030305469473177,0.0775193798449612,0.911866936127968,0.0,0.9445794846864368,0.8475836431226766,0.8295769200653921,0.8667848662903879,0.580604133545311,0.991280211529492,1.0
0.566013517291395,0.1662771663180182,0.1092184368737475,0.1743040973264705,0.0,0.1972140696501329,0.3902793946449359,0.25,0.75536895577838,0.311203887482034,0.3467025179808468,0.5907433492977014,0.1841085271317829,0.8809683919221545,0.0,0.9662129314535732,0.8513011152416357,0.813027189013352,0.8230480356737154,0.3268680445151034,0.991913077498948,1.0
0.4282637868755506,0.189151501885844,0.9829659318637276,0.4675635679787111,0.25,0.0581864607544253,0.1241268917345751,0.5,0.1057490001326828,0.5471904729313533,0.4460309681179386,0.5132772568116881,0.1167635658914728,0.8259847857798022,0.0,0.7348079727758874,0.6877323420074349,0.8016096541284169,0.6725484343747068,0.3325914149443544,0.9935916284950612,1.0
0.7819998066521665,0.3739235508447643,0.2124248496993988,0.3347659857246128,1.0,0.0324045845643963,0.6759313154831199,0.25,0.2839623177966903,0.6239819314215317,0.324396995907122,0.0579305348734262,0.3100775193798449,0.8709003818013857,0.0,0.9448225571220226,0.8773234200743494,0.7344972322206059,0.6838902525403269,0.1541494435612072,0.9916701790591692,1.0
0.4281758251383021,0.1889079368354119,1.0,0.1061229968734238,0.0,0.0219099903863316,0.1350407450523864,0.25,0.0677066550410373,0.6050236123468622,0.3952872299561573,0.3710065601481071,0.2357073643410852,0.8040618236672682,0.0,0.7333495381623726,0.7211895910780669,0.7806407296592534,0.6387323535831856,0.3325914149443544,0.9935916284950612,1.0
0.6063354407150843,0.6867348677198719,0.032064128256513,0.0,1.0,0.0481126825581466,0.1638533178114086,0.0,0.5837329643459634,0.727670932858805,0.2268964329708465,0.2074375176077595,0.1971899224806201,0.8830763815834882,0.0,0.992707826932426,0.9256505576208178,0.7565326949131229,0.6671091727956725,0.0721780604133541,0.9915538795647646,1.0
0.6063502303416578,0.6866983085039725,0.0300601202404809,0.2502488988135773,1.0,0.0387901547129654,0.1638533178114086,0.5,0.5837329643459634,0.727602491273698,0.2268964329708465,0.2074375176077595,0.1971899224806201,0.8830763815834882,0.0,0.9917355371900828,0.9256505576208178,0.7565326949131229,0.6668240681756413,0.0721780604133541,0.9915538795647646,1.0
